     Time , Longitude, Geodetic Longitude, Latitude, XYZ (x) , XYZ (y) , XYZ (z) , Velocity (x) , Velocity (y) , Velocity (z) 
 [s] , rad, rad, rad, m, m, m, m/s, m/s, m/s
7.074e+004, 6.078, 0.9194, 0.8818, 4.199e+006, -8.747e+005, 5.175e+006, 277.3, 7611, 1061
7.08e+004, 6.185, 1.022, 0.8939, 4.205e+006, -4.163e+005, 5.226e+006, -54.11, 7662, 652
7.086e+004, 0.0105, 1.126, 0.9003, 4.192e+006, 4.4e+004, 5.253e+006, -385.3, 7676, 239.9
7.092e+004, 0.1206, 1.232, 0.9008, 4.159e+006, 5.041e+005, 5.255e+006, -714.7, 7655, -173.4
7.098e+004, 0.2301, 1.337, 0.8954, 4.107e+006, 9.618e+005, 5.232e+006, -1041, 7597, -585.9
7.104e+004, 0.3373, 1.44, 0.8843, 4.034e+006, 1.415e+006, 5.185e+006, -1362, 7503, -995.6
7.11e+004, 0.4411, 1.54, 0.8678, 3.943e+006, 1.862e+006, 5.113e+006, -1677, 7374, -1401
7.116e+004, 0.5403, 1.634, 0.8461, 3.833e+006, 2.299e+006, 5.017e+006, -1984, 7210, -1799
7.122e+004, 0.6343, 1.724, 0.8198, 3.705e+006, 2.726e+006, 4.897e+006, -2281, 7011, -2190
7.128e+004, 0.7228, 1.808, 0.7894, 3.56e+006, 3.14e+006, 4.754e+006, -2568, 6780, -2570
7.134e+004, 0.8058, 1.887, 0.7552, 3.398e+006, 3.539e+006, 4.589e+006, -2843, 6516, -2937
7.14e+004, 0.8834, 1.96, 0.7178, 3.219e+006, 3.921e+006, 4.402e+006, -3104, 6221, -3292
7.146e+004, 0.956, 2.028, 0.6776, 3.025e+006, 4.285e+006, 4.194e+006, -3351, 5897, -3630
7.152e+004, 1.024, 2.092, 0.635, 2.817e+006, 4.628e+006, 3.967e+006, -3582, 5544, -3952
7.158e+004, 1.088, 2.151, 0.5902, 2.596e+006, 4.95e+006, 3.72e+006, -3796, 5166, -4255
7.164e+004, 1.148, 2.207, 0.5437, 2.362e+006, 5.248e+006, 3.457e+006, -3992, 4762, -4538
7.17e+004, 1.205, 2.259, 0.4956, 2.117e+006, 5.521e+006, 3.176e+006, -4170, 4336, -4800
7.176e+004, 1.259, 2.309, 0.4462, 1.862e+006, 5.767e+006, 2.881e+006, -4327, 3889, -5040
7.182e+004, 1.31, 2.356, 0.3957, 1.598e+006, 5.987e+006, 2.572e+006, -4465, 3423, -5255
7.188e+004, 1.359, 2.401, 0.3442, 1.327e+006, 6.178e+006, 2.251e+006, -4581, 2940, -5446
